TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
100458,57863,2017,9,2,749,4
100460,39892,2017,9,2,749,4
100461,38918,2017,9,2,749,4
100462,35491,2017,9,3,749,3
100465,61934,2017,7,2,749,2
100466,36230,2017,9,2,749,4
100467,12234,2017,8,2,749,5
100468,1152,2017,8,4,749,5
100469,51363,2017,9,2,749,5
100470,35560,2017,8,4,749,4
100471,2082,2017,9,4,749,4
100472,21176,2017,8,3,749,5
100473,37706,2017,8,2,749,4
100474,59598,2017,8,4,749,5
100475,48324,2017,8,3,749,5
100477,52019,2017,6,2,749,5
100478,45922,2017,6,2,749,4
100479,23717,2017,8,3,749,4
100482,35504,2017,8,2,749,4
100483,67323,2017,6,3,749,3
100484,2414,2017,9,2,749,3
100490,7585,2017,8,3,749,5
100492,16225,2017,8,2,749,5
100493,30338,2017,3,2,749,5
100496,86199,2017,8,2,749,4
100499,43722,2017,7,4,749,4
100500,10569,2017,8,4,749,3
100502,19424,2017,8,4,749,4
100503,57571,2017,6,3,749,4
100505,476,2017,8,5,749,2
100506,31245,2017,8,5,749,5
100507,21258,2017,8,4,749,2
100510,53833,2017,8,4,749,4
100512,12399,2017,6,2,749,5
100513,36306,2016,11,3,749,5
100514,47841,2017,7,4,749,3
100515,74171,2017,7,2,749,5
100516,22156,2017,7,2,749,5
100519,74344,2017,8,3,749,3
100520,65182,2017,8,2,749,5
100521,30744,2017,8,4,749,4
100522,57739,2017,6,3,749,3
100525,58269,2017,8,2,749,4
100526,83550,2017,5,4,749,5
100527,192,2017,8,4,749,3
100528,77601,2017,8,3,749,3
100529,19675,2017,8,3,749,4
100530,25837,2017,7,2,749,3
100531,27701,2017,8,2,749,5
100532,25887,2017,8,2,749,1
100534,60156,2017,7,2,749,5
100535,18498,2017,8,2,749,5
100536,79952,2017,8,2,749,3
100537,42656,2017,7,2,749,5
100538,41927,2017,8,3,749,5
100539,84004,2017,7,2,749,5
100540,42464,2017,7,2,749,5
100543,66295,2017,8,2,749,4
100544,39108,2017,8,2,749,4
100546,23714,2017,7,2,749,5
100550,44937,2017,7,4,749,4
100551,44833,2017,7,3,749,5
100552,22046,2016,8,4,749,3
100553,2677,2017,7,2,749,5
100554,25277,2017,7,4,749,4
100555,32213,2017,7,2,749,5
100556,397,2017,7,3,749,4
100558,6915,2017,7,5,749,3
100559,40680,2016,8,2,749,5
100560,68022,2017,7,3,749,4
100561,52270,2017,7,4,749,5
100563,25054,2017,7,2,749,4
100564,43946,2017,7,2,749,3
100566,44238,2017,7,3,749,2
100568,20071,2016,12,4,749,4
100569,70325,2017,7,3,749,5
100570,85879,2017,7,3,749,4
100574,75787,2017,7,3,749,5
100577,32154,2017,7,3,749,5
100578,69604,2017,7,3,749,3
100581,43717,2017,6,3,749,5
100583,23265,2017,7,2,749,4
100585,28455,2017,6,4,749,3
100586,4813,2017,7,3,749,2
100588,35553,2017,6,4,749,5
100590,83792,2017,7,3,749,4
100591,32846,2017,7,2,749,5
100593,51567,2017,7,3,749,4
100594,31354,2017,7,2,749,5
100595,61460,2017,7,5,749,3
100596,16572,2017,7,4,749,3
100597,16223,2017,7,2,749,2
100598,4781,2017,7,3,749,5
100599,71125,2017,7,2,749,5
100600,26004,2017,7,3,749,3
100602,35337,2017,6,2,749,3
100603,24636,2017,7,2,749,4
100604,44546,2017,6,2,749,3
100607,86243,2017,6,3,749,4
100609,59851,2017,6,4,749,4
100610,8606,2017,6,2,749,3
100611,27512,2017,7,4,749,4
100613,3722,2017,7,4,749,4
100615,34322,2017,7,3,749,5
100617,36116,2017,6,4,749,5
100619,78829,2017,6,3,749,5
100620,22242,2017,6,3,749,3
100624,74312,2017,6,2,749,3
100625,77210,2017,6,3,749,4
100626,2478,2016,11,5,749,5
100627,54885,2017,6,4,749,4
100629,13118,2017,5,3,749,5
100630,69580,2017,6,4,749,3
100632,46433,2016,9,2,749,4
100633,46786,2017,3,3,749,4
100634,49482,2017,6,2,749,4
100635,10328,2017,5,2,749,4
100636,13424,2016,7,3,749,4
100637,43467,2017,6,4,749,4
100638,57607,2017,6,2,749,3
100640,8333,2017,5,3,749,4
100641,40912,2017,6,2,749,5
100642,44378,2017,6,4,749,4
100644,47353,2017,6,2,749,3
100645,72439,2017,6,2,749,4
100646,27410,2017,6,4,749,5
100647,5234,2017,6,4,749,3
100648,53057,2017,5,5,749,5
100649,79130,2017,5,2,749,4
100650,77670,2017,6,1,749,5
100651,76833,2017,5,4,749,5
100652,52875,2017,5,4,749,4
100658,37259,2017,6,2,749,3
100659,34054,2017,6,2,749,4
100660,83750,2017,5,2,749,5
100661,55586,2017,6,4,749,4
100662,43351,2017,6,5,749,3
100663,13875,2017,6,2,749,5
100664,10654,2017,5,5,749,2
100665,6987,2017,5,3,749,4
100666,80275,2017,5,4,749,4
100667,50479,2017,5,5,749,4
100668,35946,2017,5,2,749,4
100669,64786,2017,5,2,749,5
100670,47183,2017,5,4,749,5
100672,43456,2017,5,2,749,3
100673,5758,2017,5,3,749,3
100674,13754,2017,5,3,749,4
100675,81648,2017,4,5,749,5
100676,39306,2017,5,3,749,3
100677,92,2017,5,5,749,5
100679,68830,2017,5,2,749,4
100680,49260,2017,5,2,749,4
100681,39046,2017,2,4,749,2
100683,56561,2017,5,4,749,4
100684,68723,2017,5,3,749,4
100687,30738,2017,5,5,749,3
100689,33862,2017,5,2,749,3
100690,3685,2017,5,2,749,3
100691,48,2017,5,2,749,3
100693,2999,2016,6,2,749,4
100694,41198,2017,5,2,749,5
100695,21864,2017,5,3,749,3
100696,58045,2017,5,2,749,5
100697,53421,2017,5,3,749,3
100698,23376,2017,5,2,749,5
100700,56763,2017,5,5,749,5
100701,20223,2017,5,2,749,3
100702,25247,2017,5,2,749,4
100706,87642,2017,5,2,749,4
100708,63937,2017,5,4,749,3
100710,70573,2017,4,5,749,5
100711,36860,2017,5,4,749,3
100714,57292,2017,5,2,749,5
100715,69215,2017,4,3,749,5
100716,58067,2017,4,3,749,5
100717,47035,2016,7,4,749,5
100718,57985,2017,5,2,749,5
100719,36482,2017,5,4,749,5
100721,47044,2017,5,3,749,4
100724,3254,2017,5,2,749,3
100725,18327,2017,5,2,749,3
100726,40684,2017,5,2,749,3
100727,12361,2017,5,4,749,4
100728,17985,2017,4,3,749,5
100729,34434,2017,5,5,749,4
100730,12212,2017,5,4,749,5
100733,17679,2016,8,2,749,5
100734,49543,2017,4,3,749,4
100737,67694,2017,5,4,749,5
100739,57687,2017,5,4,749,3
100740,75914,2017,4,4,749,4
100741,4470,2017,5,2,749,4
100742,13344,2017,5,3,749,5
100743,87627,2017,4,3,749,4
100744,30077,2017,5,2,749,4
100746,34824,2016,11,4,749,3
100747,17713,2017,5,2,749,5
100748,10443,2017,4,3,749,3
100749,56735,2017,4,2,749,5
100750,24216,2017,5,3,749,3
100752,70503,2017,3,2,749,3
100753,54831,2017,4,3,749,5
100754,57016,2017,4,3,749,3
100755,24713,2017,4,2,749,5
100758,979,2017,4,2,749,2
100762,70339,2017,4,5,749,4
100763,22703,2017,4,2,749,4
100764,25895,2017,4,3,749,4
100766,34621,2017,4,3,749,3
100767,65176,2017,4,2,749,5
100769,79811,2017,4,4,749,5
100770,39551,2017,4,5,749,4
100771,8802,2017,4,3,749,4
100772,27796,2017,3,2,749,4
100774,35931,2017,4,2,749,4
100776,28871,2016,12,2,749,4
100778,11095,2017,4,2,749,3
100780,36615,2017,4,2,749,3
100783,43032,2017,4,4,749,4
100786,34021,2017,4,4,749,5
100787,41442,2017,4,3,749,4
100789,48884,2017,4,2,749,5
100790,7469,2017,4,2,749,4
100791,46132,2017,4,2,749,4
100793,13239,2017,4,4,749,4
100794,9107,2016,5,4,749,5
100795,62665,2017,4,4,749,4
100796,11008,2017,4,3,749,4
100798,7694,2017,4,5,749,3
100799,18264,2017,4,2,749,4
100801,58237,2017,4,4,749,4
100802,79722,2017,4,4,749,5
100803,36006,2017,4,4,749,5
100805,26568,2017,4,4,749,5
100806,58782,2017,4,2,749,4
100807,34425,2017,3,4,749,4
100810,48474,2016,12,2,749,4
100811,59390,2017,2,3,749,4
100813,7110,2017,3,3,749,3
100814,17805,2017,3,2,749,4
100815,47373,2017,4,2,749,4
100817,75675,2017,3,4,749,3
100818,5155,2017,4,3,749,4
100819,68243,2017,4,2,749,3
100821,66059,2016,12,2,749,4
100823,9456,2017,3,2,749,3
100827,27114,2016,9,4,749,4
100829,57425,2016,9,3,749,3
100830,33105,2017,3,2,749,2
100831,43350,2017,1,2,749,4
100832,64268,2017,3,3,749,5
100833,83224,2016,4,4,749,4
100834,21134,2017,3,2,749,4
100835,34859,2017,3,3,749,4
100837,54875,2017,3,2,749,4
100838,55530,2017,3,5,749,3
100839,82843,2017,1,2,749,2
100840,13044,2017,3,3,749,4
100842,64545,2017,3,5,749,4
100843,51877,2017,3,3,749,3
100844,29744,2017,2,2,749,5
100845,88003,2017,2,4,749,5
100846,12031,2017,3,3,749,4
100847,33759,2017,1,3,749,4
100849,77075,2017,2,2,749,3
100851,63490,2017,2,2,749,4
100852,88049,2017,2,2,749,5
100854,28601,2017,2,2,749,4
100855,87247,2017,2,4,749,4
100856,39893,2017,2,2,749,5
100857,28705,2017,2,4,749,3
100859,54497,2017,2,4,749,5
100860,4117,2017,2,2,749,5
100861,31806,2017,2,2,749,5
100862,6497,2017,2,1,749,5
100864,32229,2017,2,2,749,3
100866,43233,2017,2,2,749,4
100867,65391,2017,2,3,749,4
100868,80711,2016,10,2,749,4
100870,13873,2017,2,2,749,3
100872,8013,2017,1,2,749,5
100876,16409,2017,2,2,749,5
100879,54574,2017,2,4,749,3
100880,54758,2017,2,2,749,4
100881,15448,2017,2,2,749,3
100882,70768,2017,2,2,749,4
100883,54850,2017,2,4,749,4
100884,12164,2017,2,2,749,2
100885,27611,2017,2,2,749,4
100886,85960,2017,2,2,749,4
100887,49232,2016,12,3,749,4
100888,82176,2017,2,3,749,4
100889,41834,2017,1,2,749,4
100891,22268,2017,1,2,749,4
100892,43448,2017,2,4,749,4
100893,73555,2016,8,2,749,1
100895,50995,2017,1,4,749,3
100897,78399,2017,1,2,749,3
100902,67363,2016,2,2,749,5
100903,72058,2017,1,4,749,2
100904,63461,2017,1,3,749,3
100905,44064,2017,1,2,749,5
100906,84823,2016,12,3,749,5
100907,39530,2017,1,2,749,2
100909,49212,2017,1,3,749,5
100911,63700,2017,1,3,749,4
100913,29884,2016,12,4,749,2
100914,46679,2017,1,4,749,5
100915,15409,2017,1,2,749,4
100916,55985,2017,1,2,749,4
100917,60425,2016,12,3,749,4
100918,45592,2016,2,2,749,5
100919,43641,2016,8,3,749,5
100920,45950,2016,12,3,749,3
100922,49632,2016,12,3,749,3
100924,48255,2016,9,3,749,3
100925,87979,2016,12,2,749,5
100926,76243,2016,10,2,749,4
100927,35550,2016,12,2,749,4
100930,79453,2016,7,3,749,5
100931,59782,2016,12,2,749,4
100932,56173,2016,12,3,749,2
100933,53787,2016,12,2,749,3
100934,6103,2016,12,2,749,4
100936,81913,2016,12,3,749,3
100938,24096,2016,12,4,749,3
100939,42430,2016,12,2,749,5
100941,58105,2016,12,4,749,5
100942,71645,2016,12,3,749,5
100944,11812,2016,12,4,749,5
100945,44014,2016,12,2,749,3
100946,60761,2016,12,2,749,5
100947,37568,2016,12,2,749,3
100948,72279,2016,12,2,749,5
100949,24361,2016,12,2,749,4
100950,4733,2016,9,2,749,3
100951,64161,2016,12,3,749,4
100952,7551,2016,11,1,749,4
100954,49968,2016,12,2,749,3
100955,20118,2016,12,2,749,4
100956,36266,2016,11,2,749,5
100959,63444,2016,11,2,749,4
100961,17451,2016,11,2,749,5
100962,43819,2016,11,2,749,4
100963,17624,2016,12,3,749,4
100965,65816,2016,11,2,749,4
100966,53072,2016,10,4,749,4
100967,45002,2016,11,3,749,5
100968,10414,2016,11,3,749,3
100969,32544,2016,11,2,749,4
100970,32844,2016,11,3,749,3
100971,71992,2016,11,4,749,3
100972,29676,2016,11,2,749,2
100973,40284,2016,7,2,749,5
100974,53667,2016,11,3,749,4
100975,72933,2016,11,2,749,5
100976,13144,2016,11,4,749,5
100977,19291,2016,10,2,749,4
100978,17084,2016,10,4,749,4
100980,2039,2016,11,2,749,4
100982,80596,2016,11,2,749,5
100983,38394,2016,11,2,749,4
100984,65619,2016,11,2,749,4
100986,72417,2016,11,5,749,4
100987,66885,2016,11,2,749,4
100988,60764,2016,11,4,749,3
100991,65386,2016,11,2,749,2
100992,29941,2016,11,4,749,4
100993,40207,2016,11,4,749,3
100994,39068,2016,11,2,749,3
100995,29533,2016,10,2,749,3
100998,18500,2016,6,2,749,3
101000,23329,2016,10,5,749,3
101001,18515,2016,10,3,749,3
101002,41820,2016,10,2,749,4
101003,27837,2016,11,2,749,4
101004,67392,2016,11,4,749,5
101005,38126,2016,10,2,749,4
101007,50329,2016,10,2,749,4
101008,63615,2016,10,2,749,4
101009,13291,2016,8,2,749,5
101011,85845,2016,10,2,749,3
101012,22849,2016,10,2,749,4
101014,16568,2016,10,4,749,5
101015,28509,2016,10,4,749,4
101016,79083,2016,10,2,749,3
101017,41458,2016,10,4,749,4
101020,78653,2016,9,2,749,4
101021,12052,2016,10,4,749,5
101024,48745,2016,10,4,749,4
101025,46486,2016,10,2,749,4
101026,62669,2016,10,2,749,5
101027,67317,2016,3,3,749,3
101028,63534,2016,9,3,749,4
101029,2526,2016,10,4,749,5
101030,68108,2016,10,4,749,4
101031,17393,2016,10,2,749,5
101032,69745,2016,10,2,749,3
101033,65975,2016,10,2,749,5
101034,9957,2016,10,2,749,5
101037,69065,2016,9,2,749,3
101038,62635,2016,10,4,749,5
101039,55887,2016,10,3,749,4
101040,361,2016,8,4,749,5
101041,57745,2016,10,2,749,4
101044,10797,2016,10,2,749,4
101045,47622,2016,10,4,749,5
101047,35702,2016,10,2,749,4
101048,31873,2016,9,2,749,4
101050,87093,2016,10,2,749,4
101051,54904,2016,9,2,749,5
101052,3100,2016,9,4,749,4
101053,48125,2016,10,4,749,4
101054,61300,2016,9,3,749,5
101056,45086,2016,10,2,749,2
101057,36108,2016,9,2,749,5
101058,49026,2016,9,2,749,3
101060,82369,2016,9,2,749,5
101063,10647,2016,9,3,749,4
101064,62966,2016,10,2,749,4
101065,67868,2016,9,2,749,3
101066,41074,2016,9,2,749,4
101067,36911,2016,10,2,749,4
101068,36075,2016,9,3,749,4
101069,22378,2016,9,4,749,5
101070,15242,2016,9,2,749,4
101071,33254,2016,9,2,749,4
101072,73957,2016,9,4,749,5
101073,66706,2016,9,5,749,5
101074,3466,2016,9,3,749,3
101076,71291,2016,9,2,749,5
101078,26649,2016,9,3,749,3
101081,86436,2016,9,3,749,5
101082,82572,2016,9,3,749,4
101083,10242,2016,9,4,749,4
101084,38702,2016,9,3,749,4
101085,78750,2016,9,5,749,4
101086,82187,2016,9,2,749,4
101088,51052,2016,9,2,749,4
101089,77150,2016,8,5,749,4
101091,16468,2016,9,2,749,3
101092,41273,2016,7,2,749,5
101093,74044,2016,9,2,749,4
101094,76095,2016,5,2,749,2
101095,12499,2016,6,3,749,1
101097,85793,2016,9,2,749,4
101098,32950,2016,9,2,749,1
101099,31941,2016,9,2,749,1
101100,14461,2016,9,2,749,4
101101,16887,2016,9,4,749,5
101102,78945,2016,9,2,749,4
101105,48814,2016,9,2,749,4
101106,45630,2016,9,2,749,4
101107,12909,2016,9,2,749,4
101108,62190,2016,9,2,749,2
101109,38618,2016,9,3,749,5
101110,44729,2016,8,3,749,4
101112,58260,2016,8,2,749,5
101113,60523,2016,9,3,749,5
101114,69483,2016,9,2,749,4
101116,34601,2016,9,1,749,5
101117,31883,2016,8,5,749,5
101119,59846,2016,9,2,749,3
101120,72270,2016,9,2,749,3
101122,75630,2016,8,5,749,3
101123,37529,2016,7,5,749,5
101124,72085,2016,8,3,749,3
101125,2519,2016,8,2,749,4
101126,20504,2016,8,2,749,5
101127,15897,2016,9,2,749,4
101128,81677,2016,8,2,749,4
101131,6050,2016,9,2,749,4
101132,71268,2016,9,2,749,4
101134,15372,2016,8,4,749,3
101137,1218,2016,8,2,749,3
101138,81998,2016,8,3,749,5
101139,27055,2016,8,2,749,4
101140,66011,2016,7,2,749,3
101141,249,2016,8,2,749,3
101142,57522,2016,8,4,749,4
101144,51776,2016,8,2,749,3
101145,9947,2016,8,1,749,5
101146,77256,2016,8,2,749,3
101147,78879,2016,8,3,749,4
101149,4376,2016,1,3,749,5
101151,66324,2016,7,5,749,5
101152,73555,2016,8,4,749,3
101153,79568,2016,8,5,749,4
101154,35417,2016,7,2,749,5
101156,83466,2016,7,2,749,4
101160,19628,2016,8,2,749,4
101161,4602,2015,9,4,749,4
101162,56115,2016,8,2,749,5
101164,76762,2016,8,5,749,4
101165,49001,2016,8,2,749,3
101166,23087,2016,8,2,749,5
101168,60434,2016,8,2,749,5
101172,57269,2016,7,3,749,4
101173,72888,2016,8,3,749,5
101176,53657,2016,8,2,749,3
101177,81361,2016,5,5,749,4
101178,17585,2016,7,2,749,3
101179,18798,2016,8,3,749,4
101180,12455,2016,7,2,749,4
101181,49420,2016,8,2,749,5
101182,31603,2016,8,3,749,4
101183,16717,2016,7,2,749,4
101184,41104,2016,8,2,749,5
101185,19848,2016,8,3,749,3
101186,24606,2016,8,2,749,4
101187,85138,2016,7,2,749,3
101188,87745,2016,8,4,749,3
101191,18404,2016,8,3,749,4
101192,6192,2016,8,2,749,3
101193,63453,2016,8,3,749,4
101194,35903,2016,7,2,749,5
101196,29482,2016,8,2,749,3
101197,83136,2016,5,2,749,3
101198,42830,2016,7,2,749,2
101199,46263,2016,7,4,749,3
101200,57556,2016,6,5,749,5
101204,48252,2016,7,3,749,3
101205,5811,2016,7,4,749,5
101207,39422,2016,6,2,749,4
101208,7845,2016,7,2,749,4
101209,85104,2016,6,4,749,5
101211,29166,2016,7,3,749,4
101212,59135,2016,7,4,749,5
101213,18774,2016,3,4,749,4
101214,28205,2016,7,4,749,4
101218,53576,2016,7,3,749,4
101219,45091,2016,6,3,749,5
101220,5764,2016,7,3,749,5
101221,48998,2016,6,2,749,5
101222,56929,2016,7,2,749,3
101224,33126,2016,7,3,749,4
101225,25993,2016,7,2,749,4
101227,53751,2016,7,3,749,5
101228,57247,2016,7,2,749,3
101229,61424,2016,7,2,749,3
101231,12425,2016,7,4,749,4
101232,741,2016,7,2,749,5
101233,6540,2016,6,2,749,4
101236,37646,2016,4,2,749,4
101237,14561,2016,7,2,749,3
101238,45267,2016,5,5,749,5
101239,8975,2016,6,2,749,5
101240,78187,2016,6,2,749,5
101241,20688,2016,6,2,749,3
101243,61943,2016,6,2,749,4
101244,13711,2016,6,2,749,5
101245,57450,2016,6,5,749,4
101246,1572,2016,6,3,749,4
101247,75270,2016,3,2,749,5
101248,16258,2016,6,3,749,3
101249,21394,2016,6,3,749,5
101250,56439,2016,6,2,749,5
101251,73053,2016,6,3,749,3
101252,8250,2016,6,4,749,5
101253,57660,2016,6,2,749,5
101254,24868,2016,6,3,749,3
101257,22428,2016,6,4,749,4
101258,86167,2016,6,3,749,5
101259,51204,2016,5,4,749,4
101260,66857,2016,6,2,749,5
101261,83081,2016,4,2,749,3
101262,4368,2016,5,4,749,4
101263,53822,2016,6,2,749,4
101264,73754,2016,6,2,749,4
101265,37802,2016,6,2,749,4
101267,62006,2016,6,4,749,5
101268,43572,2016,6,3,749,5
101270,55598,2016,5,2,749,4
101271,29214,2016,6,3,749,4
101272,17036,2016,6,2,749,4
101273,59943,2016,6,2,749,5
101275,7639,2016,6,2,749,5
101276,43010,2016,5,2,749,5
101277,10714,2016,6,2,749,5
101278,29484,2016,5,4,749,3
101279,45120,2016,5,2,749,4
101280,27224,2016,5,2,749,4
101281,26648,2016,5,3,749,3
101282,76095,2016,5,2,749,3
101283,27991,2016,5,3,749,5
101284,80223,2016,5,3,749,2
101285,74683,2016,5,4,749,5
101288,4472,2016,5,4,749,5
101289,64321,2016,5,2,749,4
101291,19636,2016,4,2,749,4
101292,76467,2016,5,2,749,5
101293,30335,2016,5,5,749,5
101295,57767,2016,4,5,749,4
101296,6766,2016,2,2,749,5
101297,22652,2016,5,3,749,4
101298,85255,2016,5,4,749,3
101299,53322,2016,5,3,749,2
101300,49386,2016,5,2,749,4
101301,83187,2016,4,2,749,4
101302,44095,2016,5,2,749,4
101303,10668,2016,5,2,749,5
101304,29683,2016,4,2,749,5
101305,75051,2016,4,2,749,4
101306,20567,2016,5,2,749,4
101308,55099,2016,4,2,749,4
101309,42917,2016,5,2,749,4
101310,68957,2016,4,2,749,5
101311,21114,2016,4,2,749,5
101313,70498,2016,4,3,749,4
101315,87502,2016,4,5,749,5
101316,40831,2016,4,5,749,5
101317,20349,2016,4,2,749,5
101318,48616,2016,4,5,749,4
101319,41470,2016,4,2,749,4
101320,80293,2016,4,2,749,5
101322,31417,2016,4,2,749,4
101323,68269,2016,3,2,749,4
101324,65829,2016,4,3,749,5
101326,41183,2016,4,2,749,5
101327,21644,2016,4,4,749,5
101328,58320,2016,3,3,749,4
101331,66599,2016,4,4,749,5
101333,45511,2016,4,3,749,3
101334,84842,2016,3,2,749,4
101335,49983,2015,7,2,749,3
101336,28728,2016,3,3,749,4
101337,40216,2016,3,5,749,5
101338,61623,2016,3,2,749,4
101339,54986,2016,4,4,749,4
101340,51882,2016,3,4,749,5
101341,1989,2016,4,2,749,3
101344,45907,2016,3,4,749,4
101345,12259,2016,3,5,749,5
101347,15036,2016,3,5,749,4
101350,72937,2016,2,3,749,5
101351,15621,2016,3,3,749,3
101353,3596,2016,3,4,749,5
101355,8192,2016,3,2,749,5
101356,38429,2015,11,2,749,4
101358,60461,2016,3,2,749,3
101360,61916,2016,3,2,749,3
101361,37719,2015,7,4,749,4
101363,20907,2016,2,4,749,4
101364,15580,2016,2,3,749,5
101365,42236,2016,3,2,749,4
101366,71959,2016,3,3,749,3
101367,86225,2016,2,2,749,4
101368,1061,2016,2,4,749,4
101369,16975,2016,3,2,749,4
101370,84891,2016,3,2,749,5
101371,41983,2016,2,4,749,4
101372,30735,2016,2,2,749,4
101376,69897,2016,2,4,749,4
101377,69185,2016,2,3,749,4
101378,5651,2016,2,4,749,5
101379,8131,2016,2,4,749,5
101380,12783,2015,11,4,749,4
101383,8133,2015,10,2,749,5
101384,12269,2015,11,2,749,5
101385,79277,2015,9,4,749,2
101386,13415,2015,10,5,749,5
101388,27655,2015,10,5,749,4
101390,42109,2015,10,3,749,3
101391,73751,2015,10,2,749,5
101392,35962,2015,10,4,749,3
101393,9820,2015,10,2,749,4
101394,45032,2015,10,2,749,5
101395,50278,2015,10,2,749,5
101396,85859,2015,9,5,749,3
101397,50691,2015,10,3,749,5
101398,81047,2015,10,3,749,4
101399,60655,2015,10,2,749,4
101400,1900,2015,10,2,749,5
101402,39233,2015,10,2,749,5
101403,67303,2015,10,3,749,4
101404,37782,2015,10,2,749,4
101406,39439,2015,9,3,749,5
101407,38240,2015,10,5,749,5
101408,36504,2015,10,2,749,4
101409,19929,2014,11,3,749,4
101411,18812,2015,9,4,749,5
101413,14268,2015,2,2,749,4
101414,83159,2015,9,2,749,5
101415,60704,2015,9,2,749,5
101416,14686,2015,9,2,749,5
101419,79770,2015,9,2,749,5
101420,86459,2015,9,4,749,5
101421,33493,2015,9,2,749,5
101423,79702,2015,9,4,749,5
101424,65484,2015,9,4,749,5
101426,20184,2015,7,2,749,4
101427,84908,2015,9,5,749,3
101430,23926,2015,9,4,749,4
101431,77341,2015,8,4,749,4
101434,84634,2015,5,3,749,3
101435,27201,2015,8,2,749,5
101436,78674,2015,8,2,749,4
101437,3680,2015,8,2,749,5
101438,14486,2015,7,2,749,4
101441,6145,2014,12,3,749,3
101442,38825,2015,8,3,749,4
101444,52338,2015,8,3,749,2
101445,67861,2015,7,2,749,5
101446,810,2015,8,3,749,4
101447,73567,2015,7,4,749,5
101448,10456,2015,7,3,749,5
101449,9814,2015,7,2,749,5
101451,78431,2015,7,3,749,5
101452,26415,2015,7,2,749,5
101453,20051,2015,7,2,749,4
101456,14150,2015,6,3,749,2
101457,67997,2015,6,5,749,5
101458,41157,2015,6,5,749,5
101459,77450,2015,2,2,749,3
101460,55225,2015,6,4,749,5
101461,31859,2015,1,3,749,5
101463,46460,2015,5,4,749,4
101464,60578,2015,5,2,749,3
101465,13116,2015,5,3,749,3
101466,76955,2015,5,2,749,4
101467,21575,2015,5,2,749,3
101468,57378,2015,2,5,749,4
101469,17960,2015,2,4,749,4
101470,33344,2014,12,2,749,3
101471,62466,2015,1,2,749,4
101472,68773,2015,1,2,749,4
101473,51678,2015,1,2,749,4
101474,16787,2015,1,3,749,5
101477,9622,2014,12,3,749,5
101478,50146,2014,11,2,749,4
101479,918,2014,11,2,749,3
101480,21434,2014,10,3,749,4
101481,86567,2014,10,2,749,4
101483,25804,2014,9,4,749,3
101486,21103,2014,9,5,749,3
101487,13248,2014,9,2,749,1
101488,40013,2014,5,2,749,4
101490,65640,2014,5,2,749,3
101492,78495,2014,4,2,749,3
101493,28106,2014,4,4,749,4
101494,69935,2014,2,4,749,4
101495,73684,2014,3,4,749,5
101496,16656,2014,4,2,749,4
101498,4917,2014,3,2,749,3
101499,50991,2014,3,3,749,4
101500,56771,2014,2,2,749,4
101502,29288,2014,2,3,749,4
101503,18519,2013,10,5,749,4
101504,15196,2013,11,4,749,4
101505,2494,2013,12,2,749,2
101506,43852,2013,10,3,749,4
101508,19076,2013,5,2,749,1
101509,16359,2013,4,2,749,2
101510,32956,2013,3,5,749,4
104692,41924,2020,2,2,737,5
104693,33716,2022,7,5,737,5
104694,35014,2019,8,3,737,5
104695,61015,2020,2,4,737,2
104698,45728,2020,1,2,737,3
104699,28957,2020,1,2,737,4
104700,67147,2022,8,2,737,5
104705,58942,2021,7,4,737,5
104706,87576,2022,6,2,737,5
104708,18628,2022,6,3,737,5
104711,17264,2020,3,3,737,4
104712,83397,2019,7,1,737,5
104713,10009,2022,8,5,737,4
104717,79832,2020,3,2,737,3
104718,66007,2019,12,3,737,4
104719,85394,2020,1,3,737,5
104724,54331,2020,1,4,737,5
104725,48713,2020,3,2,737,5
104726,33038,2020,3,3,737,3
104729,75270,2020,1,3,737,4
104731,33315,2020,2,2,737,4
104737,27226,2020,1,3,737,5
104738,54501,2019,5,5,737,4
104740,46000,2022,5,2,737,4
104741,33966,2020,2,4,737,4
104744,41797,2019,11,3,737,5
104745,52159,2019,12,3,737,4
104747,36567,2020,2,2,737,5
104749,28690,2020,2,5,737,5
104751,78363,2017,8,3,737,2
104752,67370,2016,6,2,737,5
104755,87657,2018,2,4,737,1
104756,75773,2015,3,3,737,1
104759,72707,2018,4,2,737,5
104760,42643,2017,7,4,737,4
104761,73200,2017,6,4,737,3
104764,25925,2017,1,2,737,1
104765,70663,2016,7,3,737,4
104766,85608,2016,1,2,737,4
104767,7554,2015,8,2,737,1
104768,49135,2015,8,2,737,1
104773,20986,2019,12,2,737,4
104774,85815,2019,10,2,737,4
104775,1127,2019,10,3,737,2
104777,3552,2019,9,3,737,4
104778,34405,2019,7,2,737,5
104779,23697,2019,5,4,737,4
104781,37854,2019,2,4,737,4
104782,24920,2019,1,3,737,5
104785,65966,2018,10,2,737,3
104786,26271,2018,10,5,737,1
104787,11491,2018,7,3,737,5
104788,78456,2018,9,2,737,3
104790,84816,2018,7,3,737,4
104791,47948,2018,7,2,737,5
104792,68447,2018,2,2,737,3
104793,2228,2018,1,2,737,4
104794,80585,2018,2,2,737,5
104795,34187,2017,10,2,737,2
104796,18228,2016,9,5,737,5
104797,54314,2017,7,2,737,1
104798,886,2017,7,3,737,1
104799,26100,2017,6,4,737,2
104800,81015,2017,5,4,737,1
104801,18919,2017,5,4,737,1
104805,65153,2016,11,5,737,3
